stock_id,score
002594,0.002303100415486214
600104,0.002303100415486214
300308,0.0022727142923308664
300251,0.002254636351249052
600111,0.0021223204369540563
600183,0.0019974720992530903
300316,0.0019859999554185277
000338,0.0019333514312799562
600026,0.0019333514312799562
600893,0.0019333514312799562
601872,0.0019333514312799562
002460,0.0019113014745768765
600549,0.0019113014745768765
600160,0.0019113014745768765
000657,0.0019113014745768765
603260,0.0019113014745768765
002466,0.0019113014745768765
688256,0.0018747962834122075
002709,0.0018661999355591254
002202,0.0018661999355591254
300750,0.001834723761542747
002384,0.001805767101708971
300408,0.001805767101708971
002938,0.001778113284350244
600460,0.001778113284350244
000725,0.001778113284350244
688126,0.001778113284350244
300661,0.001778113284350244
600118,0.0017749809930413477
300450,0.0017749809930413477
688223,0.0017749809930413477
002179,0.0017749809930413477
601009,0.0017502518250996338
601838,0.0017502518250996338
601916,0.0017502518250996338
600919,0.0017502518250996338
600438,0.0017438124864803345
000988,0.0017090841026470075
002049,0.0017090841026470075
601012,0.0016562277533566279
000157,0.0016562277533566279
600482,0.0016562277533566279
301308,0.0015823492715354454
601633,0.0015596919568656882
688303,0.001489959428346207
603799,0.0014552344491599236
600346,0.0014057735624350546
002050,0.0014005926089796013
603019,0.0013345033809705259
300442,0.001098860518944283
301236,0.0010347048257297198
600436,0.0009076635771513303
601995,0.0008977942731238874
600930,0.0007418803812063623
300476,0.000640184225313072
300014,0.0006156458229381306
601698,0.0005376411296423478
601138,0.0005204640906771604
002916,0.00040612812736194164
603288,0.00035141647009931664
300124,0.0003010127598206611
688472,0.0003010127598206611
601111,0.0003010127598206611
601127,0.00020891034667486644
601727,9.780696843300079e-05
600221,9.780696843300079e-05
600115,9.780696843300079e-05
600029,9.780696843300079e-05
600010,5.0558568899087574e-05
000630,4.962759934235545e-05
600570,-0.0001030022472307012
603392,-0.000155303882603382
300502,-0.00036980763710598114
601319,-0.00037511486120410295
601688,-0.00037511486120410295
600809,-0.000465528739319392
601066,-0.0005783206525917634
300059,-0.0005783206525917634
600999,-0.0005783206525917634
000333,-0.0006418987231581712
002422,-0.0006558332346933883
000768,-0.0006732503863281202
002648,-0.0007161291335713499
601628,-0.0008767994879360194
000301,-0.0009237045772496945
002475,-0.0009301501395806503
002714,-0.0010412437491092927
601336,-0.0010716325311940858
000617,-0.0010716325311940858
603893,-0.0010780534558099035
688072,-0.0010780534558099035
002001,-0.0011442727134291328
000776,-0.0012748383225817468
601238,-0.0012911504837462577
600196,-0.0013316175454979131
000002,-0.001368986875784026
002920,-0.0014943562751339183
300896,-0.001525154679960967
300866,-0.0016774386477268004
601888,-0.0018037047696826765
000100,-0.001872271690984867
000596,-0.001872271690984867
600584,-0.001872271690984867
002241,-0.002150017167143664
600588,-0.002353222958531325
601360,-0.002353222958531325
300628,-0.0025515244563908265
300498,-0.003242834429133153
000963,-0.0033789306566453293
605117,-0.0034875558273698556
600089,-0.0034875558273698556
600515,-0.003507908068247688
301165,-0.0035608683103300906
601901,-0.00359989690988796
600406,-0.003677094772169477
601600,-0.003801026744425069
001280,-0.003801026744425069
000975,-0.003801026744425069
600489,-0.003801026744425069
600547,-0.003801026744425069
603993,-0.003801026744425069
600219,-0.003801026744425069
601899,-0.003801026744425069
600066,-0.0038433630971798976
002353,-0.003964185690132244
601877,-0.003967140999427349
302132,-0.003967140999427349
600415,-0.004086941019286752
002074,-0.004281774062544819
001391,-0.004281774062544819
601868,-0.004281774062544819
600188,-0.004344560966932353
600989,-0.004882347510012976
600660,-0.00513700821173278
600875,-0.0064954053781212245
002028,-0.0068437725190924415
600039,-0.008459401696828002
601898,-0.00893603155959039
601857,-0.00893603155959039
600938,-0.00893603155959039
600011,-0.009016044744936618
600027,-0.009016044744936618
601225,-0.009329320761664333
688008,-0.02334445193531483
