stock_id,score,return
600989,0.28059742,0.09272785011114643
688009,0.27907634,0.064957264957265
600938,0.27880108,-0.023349797934440922
688187,0.26251718,-0.013389711064129598
600309,0.25008094,-0.08171082030003196
688271,0.2456844,-0.005596247222450881
601319,0.20485331,0.0035294117647059215
600196,0.1980965,-0.003891050583657594
600809,0.1950994,-0.009258676072305865
300866,0.1787027,0.002954209748892241
600999,0.16683103,0.010678391959799024
601872,0.15494014,-0.1003401360544217
000596,0.15449803,0.0011620631089657692
300015,0.12668546,-0.00684931506849311
601111,0.12586157,-0.025469168900804362
000001,0.12547944,0.012974976830398478
000708,0.1245399,-0.004571428571428585
601058,0.101671025,-0.006821282401091374
002142,0.09024358,-0.00854971500949981
600436,0.08725329,-0.009523809523809485
000157,0.08460064,-0.043298969072164906
600426,0.08100842,-0.04340909090909081
600438,0.06950919,0.07378854625550654
000100,0.069498345,0.025369978858350944
600219,0.064668626,0.003942181340341655
601456,0.06219648,0.010695187165775447
600026,0.06197141,-0.13629402756508427
600482,0.05811213,-0.11359500909799836
600690,0.05746661,0.028688524590163963
002252,0.047183678,0.008064516129032267
000538,0.035806373,0.006620146716765121
300059,0.03251706,0.0070921985815602375
600176,0.011797474,0.054516514126541946
600061,-0.0018041868,0.015277777777777885
002736,-0.006804659,0.013278008298755115
601021,-0.011145904,-0.012749331688258201
000425,-0.017049892,-0.054681027340513555
600028,-0.018573953,-0.12885906040268455
000999,-0.026499165,-0.012403620516258845
002594,-0.027985437,0.0574663533433027
002648,-0.035000905,0.012969283276450526
600489,-0.046278074,0.012127171419206821
002459,-0.04836397,0.0669975186104218
300750,-0.058494344,0.1291136337575966
600741,-0.071948394,-0.0005316321105794378
600115,-0.0746813,-0.043121149897330596
002049,-0.0885659,0.007434441741011066
000938,-0.08945368,0.1052409129332205
300122,-0.11239037,0.02821316614420055
000338,-0.11386107,-0.062172284644194734
600415,-0.15081961,-0.0007142857142858187
000661,-0.15949963,-0.00022227161591460655
688036,-0.16070779,0.008726003490401466
000983,-0.17518516,-0.005305039787798351
688303,-0.22594948,0.054529463500439655
000858,-0.22850688,0.007303592577970773
300408,-0.2341095,-0.019501054111033044
002371,-0.2351863,0.0044642857142857114
600188,-0.2437474,0.06830206830206823
000776,-0.255254,-0.01818181818181814
002415,-0.25876504,0.03528258738974194
000063,-0.2661531,0.022222222222222216
600150,-0.2676438,-0.07116977225672873
601138,-0.2705825,-0.014025777103866629
600089,-0.27791718,-0.030179188934297416
600406,-0.27823943,-0.00924702774108318
601211,-0.28038293,-0.014238773274917842
301269,-0.2872929,0.0028723404255318738
600760,-0.31174627,-0.040545454545454516
600519,-0.32522917,0.001784172661870526
600039,-0.3284557,-0.06824644549763034
600887,-0.34426963,0.025729646697388583
000408,-0.3471582,0.029224904701397676
300442,-0.3570816,-0.03384615384615398
601012,-0.37482077,0.05052748473070511
688012,-0.37969935,-0.045443425076452576
600845,-0.38220996,0.03318777292576423
600160,-0.38588035,-0.05667144906743191
601808,-0.38616195,-0.10851581508515824
688041,-0.3936264,0.026941090534095307
300896,-0.408162,0.016978417266187033
300413,-0.40836555,-0.0040358744394618515
688008,-0.4178456,0.012206896551724198
000651,-0.43129772,0.018279569892473205
601898,-0.4554166,0.061922868006518195
601088,-0.46314746,0.04021052631578962
688169,-0.46654972,0.004886483235603762
600893,-0.46748292,-0.07017543859649117
603501,-0.48231748,-0.008849557522123859
000975,-0.4831409,0.08830389870043326
601877,-0.48343202,0.16017069701280218
601688,-0.48720235,-0.015476784822765757
002916,-0.4898073,-0.0023942537909017957
600111,-0.49020386,-0.03728813559322037
600031,-0.49442464,-0.012921089063221083
600584,-0.5025578,-0.007889546351084823
600803,-0.50627065,-0.027086063783311506
000301,-0.5080126,-0.12881608339538356
603019,-0.53043854,0.0943712574850299
600515,-0.5313476,-0.02238805970149256
603296,-0.53949904,0.07034400948991706
603259,-0.5427721,-0.005997818974918295
002600,-0.5521498,0.014044943820224712
002241,-0.5536814,0.01083902047370539
002074,-0.5642082,0.08040201005025127
301236,-0.5852049,0.004719004719004713
601318,-0.5865365,-0.0011393229166666503
600660,-0.5873111,0.011831275720164574
002001,-0.6018769,0.049618320610686925
600875,-0.6301138,-0.048919496556637354
000807,-0.6346825,0.016101207590569332
002493,-0.6398521,-0.1510025062656642
300033,-0.6637675,0.02977991527852978
601601,-0.6677087,0.026343244653103805
002236,-0.6686849,0.013966480446927368
600029,-0.6861614,-0.014150943396226356
688126,-0.69879115,-0.0010389610389610056
302132,-0.7088573,-0.02160737812911735
300759,-0.7324135,0.0656716417910447
601698,-0.73457235,0.0
600362,-0.7353723,-0.0001941370607649027
600276,-0.73571247,0.009492515516611873
688981,-0.75099826,0.01009906703856879
002938,-0.7513388,-0.002550519913674797
002475,-0.76022685,0.06656580937972775
600372,-0.7642449,-0.05863192182410407
002179,-0.7758024,0.06863871338311302
002460,-0.7795968,0.09671875000000002
603260,-0.7875805,0.018295218295218216
688256,-0.7958466,-0.007937500000000089
601238,-0.802799,0.010322580645161304
000568,-0.80311996,0.0028735632183907534
601377,-0.8059723,-0.001538461538461584
300476,-0.8063878,0.018518518518518406
688082,-0.8135547,-0.019566602931803668
600460,-0.8144502,0.02024866785079928
600547,-0.82232136,0.034666666666666755
688223,-0.8224151,0.13749999999999996
002384,-0.82997143,0.2303433001107419
688111,-0.85051084,-0.009971257230048578
601628,-0.8735032,-0.001191327138432223
002050,-0.88113695,0.04282933160285531
002463,-0.8841413,0.046027397260273994
600588,-0.89158154,0.009745127436281925
601360,-0.92720664,0.08427454387489137
603893,-0.92884195,-0.011563421828908522
600570,-0.92938507,0.00913742690058477
600183,-0.93677884,0.006679700228087393
600346,-0.9447729,-0.160775370581528
600066,-0.96502596,0.03588039867109645
002601,-0.9691318,-0.08757062146892651
000792,-0.9775911,0.08031016338964275
000786,-0.9840833,-0.04029304029304032
300316,-0.9865051,0.005784061696658064
300014,-1.0002993,0.1505862646566164
300124,-1.0082165,0.0012695725772323158
605117,-1.0168982,0.19587895508233477
000977,-1.0332471,0.03779896303729707
000768,-1.0393599,-0.0775273224043717
688047,-1.048786,-0.03907881002087689
300274,-1.0760075,0.1791366421981278
688396,-1.0832127,0.010204081632653027
601100,-1.0868195,0.0496190476190476
300628,-1.0881649,-0.014285714285714355
300803,-1.1113511,-0.02761214567470869
300251,-1.1148479,-0.023378141437755778
601336,-1.1235546,0.0012569832402235046
002920,-1.1326452,0.03169014084507034
002625,-1.1400101,-0.042044700154901554
300418,-1.1771514,0.011643443405230054
300782,-1.1897129,0.016223636590540283
002230,-1.1951034,0.014095385209499886
300433,-1.1962165,0.003154574132492093
601689,-1.2077643,0.015276893698281323
300347,-1.2326905,-0.006077940650697131
601888,-1.2356678,-0.02373333333333341
688472,-1.2504214,0.15690527838033266
603799,-1.2939318,0.004193500074883842
002709,-1.3014532,0.19020669291338577
300661,-1.3095239,0.16578125000000002
002466,-1.3687261,0.06346078044934951
